"","BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","END_YEARMONTH","END_DAY","END_TIME","EPISODE_ID","EVENT_ID","STATE","STATE_FIPS","YEAR","MONTH_NAME","EVENT_TYPE","CZ_TYPE","CZ_FIPS","CZ_NAME","WFO","BEGIN_DATE_TIME","CZ_TIMEZONE","END_DATE_TIME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","SOURCE","MAGNITUDE","MAGNITUDE_TYPE","FLOOD_CAUSE","CATEGORY","TOR_F_SCALE","TOR_LENGTH","TOR_WIDTH","TOR_OTHER_WFO","TOR_OTHER_CZ_STATE","TOR_OTHER_CZ_FIPS","TOR_OTHER_CZ_NAME","BEGIN_RANGE","BEGIN_AZIMUTH","BEGIN_LOCATION","END_RANGE","END_AZIMUTH","END_LOCATION","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON","EPISODE_NARRATIVE","EVENT_NARRATIVE","DATA_SOURCE"
"139",195403,24,2330,195403,24,2330,NA,10063651,"MISSOURI",29,1954,"March    ","Tornado","C",9,"BARRY",NA,"24-MAR-54 23:30:00","CST","24-MAR-54 23:30:00",2,0,0,0,"25K",0,NA,0,NA,NA,NA,"F3",1,300,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.72,-93.67,NA,NA,NA,NA,"PUB"
"140",195403,24,2345,195403,24,2345,NA,10063652,"MISSOURI",29,1954,"March    ","Tornado","C",225,"WEBSTER",NA,"24-MAR-54 23:45:00","CST","24-MAR-54 23:45:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",4.7,900,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.17,-92.95,37.18,-92.87,NA,NA,"PUB"
"141",195403,24,2345,195403,24,2345,NA,10063653,"MISSOURI",29,1954,"March    ","Tornado","C",225,"WEBSTER",NA,"24-MAR-54 23:45:00","CST","24-MAR-54 23:45:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",9.7,900,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.18,-92.87,37.23,-92.7,NA,NA,"PUB"
"142",195403,24,2345,195403,24,2345,NA,10063654,"MISSOURI",29,1954,"March    ","Tornado","C",43,"CHRISTIAN",NA,"24-MAR-54 23:45:00","CST","24-MAR-54 23:45:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",3.3,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.97,-93.23,37.02,-93.22,NA,NA,"PUB"
"143",195403,25,55,195403,25,55,NA,10063655,"MISSOURI",29,1954,"March    ","Tornado","C",215,"TEXAS",NA,"25-MAR-54 00:55:00","CST","25-MAR-54 00:55:00",0,0,2,0,"25K",0,NA,0,NA,NA,NA,"F4",4.9,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.32,-92.23,37.37,-92.17,NA,NA,"PUB"
"144",195407,29,1630,195407,29,1630,NA,10110991,"SOUTH DAKOTA",46,1954,"July     ","Tornado","C",23,"CHARLES MIX",NA,"29-JUL-54 16:30:00","CST","29-JUL-54 16:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",4.1,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.05,-98.33,42.98,-98.3,NA,NA,"PUB"
"145",195408,1,1730,195408,1,1730,NA,10110992,"SOUTH DAKOTA",46,1954,"August   ","Tornado","C",53,"GREGORY",NA,"01-AUG-54 17:30:00","CST","01-AUG-54 17:30:00",2,0,0,0,".25K",0,NA,0,NA,NA,NA,"F2",14.2,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.27,-99.47,43.12,-99.27,NA,NA,"PUB"
"146",195403,25,55,195403,25,55,NA,10063656,"MISSOURI",29,1954,"March    ","Tornado","C",215,"TEXAS",NA,"25-MAR-54 00:55:00","CST","25-MAR-54 00:55:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F4",7.2,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.37,-92.17,37.45,-92.08,NA,NA,"PUB"
"147",195403,25,200,195403,25,200,NA,10063657,"MISSOURI",29,1954,"March    ","Tornado","C",71,"FRANKLIN",NA,"25-MAR-54 02:00:00","CST","25-MAR-54 02:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.58,-90.77,NA,NA,NA,NA,"PUB"
"148",195403,25,200,195403,25,200,NA,10063658,"MISSOURI",29,1954,"March    ","Tornado","C",183,"ST. CHARLES",NA,"25-MAR-54 02:00:00","CST","25-MAR-54 02:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",1,60,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.87,-90.25,NA,NA,NA,NA,"PUB"
"149",195403,25,200,195403,25,200,NA,10063659,"MISSOURI",29,1954,"March    ","Tornado","C",71,"FRANKLIN",NA,"25-MAR-54 02:00:00","CST","25-MAR-54 02:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",3,60,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.47,-90.75,38.48,-90.7,NA,NA,"PUB"
"150",195403,25,200,195403,25,200,NA,10063660,"MISSOURI",29,1954,"March    ","Tornado","C",183,"ST. CHARLES",NA,"25-MAR-54 02:00:00","CST","25-MAR-54 02:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F3",21.6,20,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.8,-90.8,38.93,-90.43,NA,NA,"PUB"
"151",195404,5,200,195404,5,200,NA,10063661,"MISSOURI",29,1954,"April    ","Tornado","C",7,"AUDRAIN",NA,"05-APR-54 02:00:00","CST","05-APR-54 02:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0.2,10,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.38,-91.93,NA,NA,NA,NA,"PUB"
"152",195404,5,200,195404,5,200,NA,10063662,"MISSOURI",29,1954,"April    ","Tornado","C",7,"AUDRAIN",NA,"05-APR-54 02:00:00","CST","05-APR-54 02:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0.3,17,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.1,-91.77,NA,NA,NA,NA,"PUB"
"153",195404,5,1700,195404,5,1700,NA,10063663,"MISSOURI",29,1954,"April    ","Tornado","C",5,"ATCHISON",NA,"05-APR-54 17:00:00","CST","05-APR-54 17:00:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F4",3,900,NA,NA,NA,NA,0,NA,NA,0,NA,NA,40.55,-95.38,40.58,-95.33,NA,NA,"PUB"
"154",195404,15,1530,195404,15,1530,NA,10063664,"MISSOURI",29,1954,"April    ","Tornado","C",69,"DUNKLIN",NA,"15-APR-54 15:30:00","CST","15-APR-54 15:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",1,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.12,-90.15,NA,NA,NA,NA,"PUB"
"155",195404,30,1300,195404,30,1300,NA,10063665,"MISSOURI",29,1954,"April    ","Tornado","C",9,"BARRY",NA,"30-APR-54 13:00:00","CST","30-APR-54 13:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",7.3,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.58,-93.9,36.67,-93.82,NA,NA,"PUB"
"156",195404,30,1400,195404,30,1400,NA,10063666,"MISSOURI",29,1954,"April    ","Tornado","C",141,"MORGAN",NA,"30-APR-54 14:00:00","CST","30-APR-54 14:00:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"F2",3.6,400,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.43,-92.83,38.47,-92.78,NA,NA,"PUB"
"157",195404,30,1515,195404,30,1515,NA,10063667,"MISSOURI",29,1954,"April    ","Tornado","C",19,"BOONE",NA,"30-APR-54 15:15:00","CST","30-APR-54 15:15:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",34.9,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.2,-92.33,39.65,-92.03,NA,NA,"PUB"
"158",195407,1,1600,195407,1,1600,NA,9986230,"DELAWARE",10,1954,"July     ","Tornado","C",3,"NEW CASTLE",NA,"01-JUL-54 16:00:00","CST","01-JUL-54 16:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F2",1,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.45,-75.73,NA,NA,NA,NA,"PUB"
"159",195407,7,1330,195407,7,1330,NA,10042625,"MAINE",23,1954,"July     ","Tornado","C",27,"WALDO",NA,"07-JUL-54 13:30:00","CST","07-JUL-54 13:30:00",1,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",7.6,10,NA,NA,NA,NA,0,NA,NA,0,NA,NA,45.28,-67.2,45.18,-67.28,NA,NA,"PUB"
"160",195408,11,1727,195408,11,1727,NA,10042626,"MAINE",23,1954,"August   ","Tornado","C",3,"AROOSTOOK",NA,"11-AUG-54 17:27:00","CST","11-AUG-54 17:27:00",1,0,1,0,"25K",0,NA,0,NA,NA,NA,"F2",1,27,NA,NA,NA,NA,0,NA,NA,0,NA,NA,47.02,-68.02,NA,NA,NA,NA,"PUB"
"161",195405,31,1620,195405,31,1620,NA,10064530,"MISSOURI",29,1954,"May      ","Tornado","C",217,"VERNON",NA,"31-MAY-54 16:20:00","CST","31-MAY-54 16:20:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0.5,17,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.83,-94.48,NA,NA,NA,NA,"PUB"
"162",195406,14,2100,195406,14,2100,NA,10064532,"MISSOURI",29,1954,"June     ","Tornado","C",121,"MACON",NA,"14-JUN-54 21:00:00","CST","14-JUN-54 21:00:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F0",0.2,10,NA,NA,NA,NA,0,NA,NA,0,NA,NA,40.03,-94.48,NA,NA,NA,NA,"PUB"
"163",195406,15,1300,195406,15,1300,NA,10064533,"MISSOURI",29,1954,"June     ","Tornado","C",87,"HOLT",NA,"15-JUN-54 13:00:00","CST","15-JUN-54 13:00:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"F1",0.2,10,NA,NA,NA,NA,0,NA,NA,0,NA,NA,40.05,-95.27,NA,NA,NA,NA,"PUB"
"164",195408,18,1700,195408,18,1700,NA,10064534,"MISSOURI",29,1954,"August   ","Tornado","C",71,"FRANKLIN",NA,"18-AUG-54 17:00:00","CST","18-AUG-54 17:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F0",1.5,10,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.53,-91.28,NA,NA,NA,NA,"PUB"
"165",195402,19,1645,195402,19,1645,NA,9983053,"ARKANSAS",5,1954,"February ","Tornado","C",131,"SEBASTIAN",NA,"19-FEB-54 16:45:00","CST","19-FEB-54 16:45:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F2",1,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.22,-94.25,NA,NA,NA,NA,"PUB"
"166",195403,25,215,195403,25,215,NA,9983056,"ARKANSAS",5,1954,"March    ","Tornado","C",7,"BENTON",NA,"25-MAR-54 02:15:00","CST","25-MAR-54 02:15:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0.5,440,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.35,-94.28,NA,NA,NA,NA,"PUB"
"167",195404,10,1630,195404,10,1630,NA,9983058,"ARKANSAS",5,1954,"April    ","Tornado","C",3,"ASHLEY",NA,"10-APR-54 16:30:00","CST","10-APR-54 16:30:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0.5,47,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.12,-91.98,NA,NA,NA,NA,"PUB"
"168",195404,28,1230,195404,28,1230,NA,9983059,"ARKANSAS",5,1954,"April    ","Tornado","C",117,"PRAIRIE",NA,"28-APR-54 12:30:00","CST","28-APR-54 12:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.92,-91.5,NA,NA,NA,NA,"PUB"
"169",195404,30,1100,195404,30,1100,NA,9983060,"ARKANSAS",5,1954,"April    ","Tornado","C",99,"NEVADA",NA,"30-APR-54 11:00:00","CST","30-APR-54 11:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F3",43.8,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.17,-94.05,33.52,-93.42,NA,NA,"PUB"
"170",195404,30,1100,195404,30,1100,NA,9983061,"ARKANSAS",5,1954,"April    ","Tornado","C",81,"LITTLE RIVER",NA,"30-APR-54 11:00:00","CST","30-APR-54 11:00:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F3",27.5,1760,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.58,-94.38,33.8,-93.98,NA,NA,"PUB"
"171",195404,30,1110,195404,30,1110,NA,9983062,"ARKANSAS",5,1954,"April    ","Tornado","C",131,"SEBASTIAN",NA,"30-APR-54 11:10:00","CST","30-APR-54 11:10:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.33,-94.42,NA,NA,NA,NA,"PUB"
"172",195404,30,1131,195404,30,1131,NA,9983063,"ARKANSAS",5,1954,"April    ","Tornado","C",61,"HOWARD",NA,"30-APR-54 11:31:00","CST","30-APR-54 11:31:00",2,0,0,0,"250K",0,NA,0,NA,NA,NA,"F3",13.3,1760,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.8,-93.98,33.93,-93.82,NA,NA,"PUB"
"173",195404,30,1155,195404,30,1155,NA,9983064,"ARKANSAS",5,1954,"April    ","Tornado","C",33,"CRAWFORD",NA,"30-APR-54 11:55:00","CST","30-APR-54 11:55:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F3",9.2,440,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.63,-94.4,35.75,-94.32,NA,NA,"PUB"
"174",195404,30,1200,195404,30,1200,NA,9983065,"ARKANSAS",5,1954,"April    ","Tornado","C",115,"POPE",NA,"30-APR-54 12:00:00","CST","30-APR-54 12:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",0.5,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.23,-92.93,NA,NA,NA,NA,"PUB"
"175",195405,30,1745,195405,30,1745,NA,10052077,"MINNESOTA",27,1954,"May      ","Tornado","C",145,"STEARNS",NA,"30-MAY-54 17:45:00","CST","30-MAY-54 17:45:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,45.63,-94.22,NA,NA,NA,NA,"PUB"
"176",195406,14,1545,195406,14,1545,NA,10052078,"MINNESOTA",27,1954,"June     ","Tornado","C",145,"STEARNS",NA,"14-JUN-54 15:45:00","CST","14-JUN-54 15:45:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F1",2.3,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,45.58,-94.95,45.63,-94.93,NA,NA,"PUB"
"177",195406,17,2015,195406,17,2015,NA,10052079,"MINNESOTA",27,1954,"June     ","Tornado","C",25,"CHISAGO",NA,"17-JUN-54 20:15:00","CST","17-JUN-54 20:15:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F1",3.8,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,45.68,-92.95,45.73,-92.88,NA,NA,"PUB"
"178",195406,25,415,195406,25,415,NA,10052080,"MINNESOTA",27,1954,"June     ","Tornado","C",163,"WASHINGTON",NA,"25-JUN-54 04:15:00","CST","25-JUN-54 04:15:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",2.7,1760,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44.83,-92.92,44.87,-92.85,NA,NA,"PUB"
"179",195407,6,700,195407,6,700,NA,10052081,"MINNESOTA",27,1954,"July     ","Tornado","C",97,"MORRISON",NA,"06-JUL-54 07:00:00","CST","06-JUL-54 07:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0.1,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,46.12,-94.03,NA,NA,NA,NA,"PUB"
"180",195405,16,1500,195405,16,1500,NA,10080567,"NEW MEXICO",35,1954,"May      ","Tornado","C",25,"LEA",NA,"16-MAY-54 15:00:00","CST","16-MAY-54 15:00:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F1",0.5,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,32.97,-103.57,NA,NA,NA,NA,"PUB"
"181",195405,16,1730,195405,16,1730,NA,10080568,"NEW MEXICO",35,1954,"May      ","Tornado","C",25,"LEA",NA,"16-MAY-54 17:30:00","CST","16-MAY-54 17:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F0",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,32.2,-103.2,NA,NA,NA,NA,"PUB"
"182",195405,17,1600,195405,17,1600,NA,10080569,"NEW MEXICO",35,1954,"May      ","Tornado","C",53,"SOCORRO",NA,"17-MAY-54 16:00:00","CST","17-MAY-54 16:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F0",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.8,-106.6,NA,NA,NA,NA,"PUB"
"183",195405,17,2000,195405,17,2000,NA,10080570,"NEW MEXICO",35,1954,"May      ","Tornado","C",25,"LEA",NA,"17-MAY-54 20:00:00","CST","17-MAY-54 20:00:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"F3",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,32.97,-103.37,NA,NA,NA,NA,"PUB"
"184",195405,17,2100,195405,17,2100,NA,10080571,"NEW MEXICO",35,1954,"May      ","Tornado","C",25,"LEA",NA,"17-MAY-54 21:00:00","CST","17-MAY-54 21:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",4.3,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,32.17,-103.23,32.22,-103.2,NA,NA,"PUB"
"185",195406,29,1430,195406,29,1430,NA,10080572,"NEW MEXICO",35,1954,"June     ","Tornado","C",59,"UNION",NA,"29-JUN-54 14:30:00","CST","29-JUN-54 14:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F0",3.8,300,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.02,-103.2,36.07,-103.17,NA,NA,"PUB"
"186",195407,31,1830,195407,31,1830,NA,10080573,"NEW MEXICO",35,1954,"July     ","Tornado","C",61,"VALENCIA",NA,"31-JUL-54 18:30:00","CST","31-JUL-54 18:30:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F0",3.8,300,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.57,-106.77,34.52,-106.73,NA,NA,"PUB"
"187",195408,24,2100,195408,24,2100,NA,10080574,"NEW MEXICO",35,1954,"August   ","Tornado","C",41,"ROOSEVELT",NA,"24-AUG-54 21:00:00","CST","24-AUG-54 21:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F0",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.95,-103.65,NA,NA,NA,NA,"PUB"
"188",195407,14,1630,195407,14,1630,NA,10075660,"NEW YORK",36,1954,"July     ","Tornado","C",123,"YATES",NA,"14-JUL-54 16:30:00","CST","14-JUL-54 16:30:00",0,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F1",2,500,NA,NA,NA,NA,0,NA,NA,0,NA,NA,42.63,-77.08,NA,NA,NA,NA,"PUB"
"189",195409,19,1730,195409,19,1730,NA,10075661,"NEW YORK",36,1954,"September","Tornado","C",89,"ST. LAWRENCE",NA,"19-SEP-54 17:30:00","CST","19-SEP-54 17:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44.67,-74.72,44.68,-74.67,NA,NA,"PUB"
"190",195402,21,950,195402,21,950,NA,10075736,"NORTH CAROLINA",37,1954,"February ","Tornado","C",123,"MONTGOMERY",NA,"21-FEB-54 09:50:00","CST","21-FEB-54 09:50:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",16.6,27,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.2,-80,35.3,-79.73,NA,NA,"PUB"
"191",195406,16,1230,195406,16,1230,NA,10075737,"NORTH CAROLINA",37,1954,"June     ","Tornado","C",81,"GUILFORD",NA,"16-JUN-54 12:30:00","CST","16-JUN-54 12:30:00",1,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F2",6.1,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.17,-79.8,36.2,-79.7,NA,NA,"PUB"
"192",195406,23,1615,195406,23,1615,NA,10075738,"NORTH CAROLINA",37,1954,"June     ","Tornado","C",129,"NEW HANOVER",NA,"23-JUN-54 16:15:00","CST","23-JUN-54 16:15:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F1",2,27,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.22,-77.78,NA,NA,NA,NA,"PUB"
"193",195406,27,1412,195406,27,1412,NA,10075739,"NORTH CAROLINA",37,1954,"June     ","Tornado","C",13,"BEAUFORT",NA,"27-JUN-54 14:12:00","CST","27-JUN-54 14:12:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",1,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.57,-77.05,NA,NA,NA,NA,"PUB"
"194",195408,17,1430,195408,17,1430,NA,10075740,"NORTH CAROLINA",37,1954,"August   ","Tornado","C",151,"RANDOLPH",NA,"17-AUG-54 14:30:00","CST","17-AUG-54 14:30:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",2.1,110,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.78,-79.55,NA,NA,NA,NA,"PUB"
"195",195408,18,1500,195408,18,1500,NA,10075741,"NORTH CAROLINA",37,1954,"August   ","Tornado","C",35,"CATAWBA",NA,"18-AUG-54 15:00:00","CST","18-AUG-54 15:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",5.4,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.67,-81.2,35.73,-81.15,NA,NA,"PUB"
"196",195409,20,1300,195409,20,1300,NA,10075742,"NORTH CAROLINA",37,1954,"September","Tornado","C",195,"WILSON",NA,"20-SEP-54 13:00:00","CST","20-SEP-54 13:00:00",4,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",0.5,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.72,-77.9,NA,NA,NA,NA,"PUB"
"197",195411,2,1330,195411,2,1330,NA,10075743,"NORTH CAROLINA",37,1954,"November ","Tornado","C",141,"PENDER",NA,"02-NOV-54 13:30:00","CST","02-NOV-54 13:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",0,27,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.37,-77.7,NA,NA,NA,NA,"PUB"
"198",195403,4,1215,195403,4,1215,NA,9982823,"ARIZONA",4,1954,"March    ","Tornado","C",19,"PIMA",NA,"04-MAR-54 12:15:00","CST","04-MAR-54 12:15:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.95,-110.95,NA,NA,NA,NA,"PUB"
"199",195408,5,1248,195408,5,1248,NA,9982824,"ARIZONA",4,1954,"August   ","Tornado","C",25,"YAVAPAI",NA,"05-AUG-54 12:48:00","CST","05-AUG-54 12:48:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.77,-112.5,NA,NA,NA,NA,"PUB"
"200",195407,31,1515,195407,31,1515,NA,10081386,"NEW HAMPSHIRE",33,1954,"July     ","Tornado","C",15,"ROCKINGHAM",NA,"31-JUL-54 15:15:00","CST","31-JUL-54 15:15:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",3.8,70,NA,NA,NA,NA,0,NA,NA,0,NA,NA,42.9,-71.33,42.93,-71.25,NA,NA,"PUB"
"201",195405,3,1700,195405,3,1700,NA,10038927,"MARYLAND",24,1954,"May      ","Tornado","C",21,"FREDERICK",NA,"03-MAY-54 17:00:00","CST","03-MAY-54 17:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F0",0,150,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.32,-77.63,39.33,-77.62,NA,NA,"PUB"
"202",195407,14,2200,195407,14,2200,NA,10038928,"MARYLAND",24,1954,"July     ","Tornado","C",23,"GARRETT",NA,"14-JUL-54 22:00:00","CST","14-JUL-54 22:00:00",8,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",12,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.3,-79.47,39.43,-79.32,NA,NA,"PUB"
"203",195405,2,1200,195405,2,1200,NA,10035928,"KENTUCKY",21,1954,"May      ","Tornado","C",183,"OHIO",NA,"02-MAY-54 12:00:00","CST","02-MAY-54 12:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",10,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.45,-87.08,37.43,-86.9,NA,NA,"PUB"
"204",195404,20,2030,195404,20,2030,NA,10072721,"NEBRASKA",31,1954,"April    ","Tornado","C",63,"FRONTIER",NA,"20-APR-54 20:30:00","CST","20-APR-54 20:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F3",5.9,1760,NA,NA,NA,NA,0,NA,NA,0,NA,NA,40.58,-100.13,40.57,-100.02,NA,NA,"PUB"
"205",195405,22,2200,195405,22,2200,NA,10072722,"NEBRASKA",31,1954,"May      ","Tornado","C",45,"DAWES",NA,"22-MAY-54 22:00:00","CST","22-MAY-54 22:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,42.47,-102.93,NA,NA,NA,NA,"PUB"
"206",195405,30,2000,195405,30,2000,NA,10072723,"NEBRASKA",31,1954,"May      ","Tornado","C",141,"PLATTE",NA,"30-MAY-54 20:00:00","CST","30-MAY-54 20:00:00",0,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F4",0,400,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.73,-97.73,41.75,-97.72,NA,NA,"PUB"
"207",195405,30,2030,195405,30,2030,NA,10072724,"NEBRASKA",31,1954,"May      ","Tornado","C",119,"MADISON",NA,"30-MAY-54 20:30:00","CST","30-MAY-54 20:30:00",23,0,6,0,"2.5M",0,NA,0,NA,NA,NA,"F4",24,167,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.75,-97.72,41.98,-97.37,NA,NA,"PUB"
"208",195405,30,2100,195405,30,2100,NA,10072725,"NEBRASKA",31,1954,"May      ","Tornado","C",167,"STANTON",NA,"30-MAY-54 21:00:00","CST","30-MAY-54 21:00:00",0,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F4",5.9,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.98,-97.37,42.05,-97.28,NA,NA,"PUB"
